数据来源,关键词,岗位名称,薪资,城市,经验要求,学历要求,公司名称
智联,计算机,计算机文员,4000-7000元,北京·昌平·东小口,经验不限,中专/中技,立即投递收藏
智联,计算机,计算机视觉工程师,6000-8000元,沈阳·皇姑·北塔,经验不限,大专,立即投递收藏
智联,计算机,计算机主板销售经理,1-1.5万,上海·徐汇·徐家汇,经验不限,高中,立即投递收藏
智联,计算机,计算机硬件维护工程师,4000-7000元,济南·长清·崮云湖,3-5年,高中,立即投递收藏
智联,计算机,计算机硬件技术工程师,5000-9000元,厦门·同安·西柯,1-3年,本科,立即投递收藏
智联,计算机,计算机类教师（工作地点泾阳校区）,5000-8000元,西安·长安·黄良,经验不限,硕士,立即投递收藏
智联,计算机,计算机化系统运维工程师,6000-10000元,沧州·新华区·沧州开发区,3-5年,本科,立即投递收藏
智联,计算机,计算机应用技术专业教师,6000-8000元,泸州·合江县·符阳街道,经验不限,硕士,立即投递收藏
智联,计算机,计算机网络管理员,1.2-1.4万,杭州·萧山·宁围,1-3年,大专,立即投递收藏
智联,计算机,计算机软硬件维护工程师,4000-7000元,宜宾·叙州区·赵场街道,3-5年,大专,立即投递收藏
智联,计算机,市调、食品、计算机,8000-16000元·13薪,上海·青浦·香花桥,经验不限,本科,立即投递收藏
智联,计算机,计算机管理信息管理员,5000-6000元,晋中·榆次区·晋中经济开发区,3-5年,大专,立即投递收藏
智联,计算机,电话销售 工业自动化产品销售 计算机相关专业 双休 本科 五险,9000-18000元,石家庄·长安·河东,经验不限,大专,立即投递收藏
智联,计算机,计算机硬件采购专员（CPU/显卡/主板方向）,7000-10000元,深圳·龙华·龙华,经验不限,本科,立即投递收藏
智联,计算机,计算机维修驻场工程师,5000-6000元,北京·西城·什刹海,1-3年,大专,立即投递收藏
智联,计算机,计算机网络管理员,6000-9000元,广州·天河·五山,经验不限,大专,立即投递收藏
智联,计算机,计算机技术专任教师（中英双语教学）,5000-7000元,大连·金州·七顶山,1-3年,硕士,立即投递收藏
智联,计算机,计算机类督导,4000-5000元,唐山·曹妃甸区·十里海养殖场,1-3年,本科,立即投递收藏
智联,计算机,中职计算机班主任,4000-8000元·13薪,呼和浩特·土左旗·台阁牧,经验不限,大专,立即投递收藏
智联,计算机,计算机科学与技术系教师,8000-12000元·14薪,北京·延庆·康庄,经验不限,硕士,立即投递收藏
智联,计算机,加固计算机硬件工程师,8000-12000元,成都·青羊·文家,1-3年,本科,立即投递收藏
智联,计算机,专升本计算机老师,0-100000元,太原·万柏林·神堂沟,1-3年,硕士,立即投递收藏
智联,计算机,呼市、乌兰察布地区销售经理（恒鼎计算机）,5000-10000元,呼和浩特·赛罕,1-3年,本科,立即投递收藏
智联,计算机,计算机网络技术,6000-8000元,南京·六合·龙池,经验不限,本科,立即投递收藏
智联,计算机,客户经理——计算机转岗，【底薪7000】,1.3-1.5万,北京·顺义·空港,1-3年,大专,立即投递收藏
智联,计算机,信息化实施工程师（计算机相关专业）,1.5-3万,德州·禹城市·市中街道,1-3年,大专,立即投递收藏
智联,计算机,计算机及办公设备运维工程师,3000-5000元,韶关·浈江区·东河街道,1-3年,学历不限,立即投递收藏
智联,计算机,工业计算机销售工程师（高提成）,8000-15000元·13薪,北京·海淀·上地,经验不限,大专,立即投递收藏
智联,计算机,计算机维护工程师,4000-6000元,呼和浩特·新城,经验不限,大专,立即投递收藏
智联,计算机,实习生-计算机相关专业,150-200元/天,上海·杨浦·江浦路,经验不限,大专,立即投递收藏
智联,计算机,高中A-Level/AP 计算机教师,1.2-2.4万,杭州·临平·南苑,1-3年,硕士,立即投递收藏
智联,计算机,（双休）IT技术支持计算机,8000-9000元·13薪,乌鲁木齐·新市区,经验不限,高中,立即投递收藏
智联,计算机,计算机管理员,1000-2000元,杭州·萧山·宁围,1-3年,大专,立即投递收藏
智联,计算机,计算机运维技术,4000-8000元,泸州·江阳区·大山坪街道,1-3年,本科,立即投递收藏
智联,计算机,A-level专职计算机老师,8000-15000元,青岛·市南·香港中路,经验不限,硕士,立即投递收藏
智联,计算机,计算机教师,1.2-1.8万,北京·昌平,经验不限,硕士,立即投递收藏
智联,计算机,计算机网络管理员-6个月临时岗位,4000-5000元,合肥·瑶海·长淮,1-3年,大专,立即投递收藏
智联,计算机,计算机教师,3000-4000元,哈尔滨·香坊·朝阳,经验不限,本科,立即投递收藏
智联,计算机,计算机网络工程师,6000-7000元,贵阳·乌当·高新路,3-5年,本科,立即投递收藏
智联,计算机,车险-核保实习生（计算机类）,120-140元/天,北京·西城·陶然亭,经验不限,本科,立即投递收藏
智联,计算机,工程师(机电，通风，采矿，计算机),5000-10000元,临汾·尧都区·车站街街道,3-5年,大专,立即投递收藏
智联,计算机,AP计算机科学老师,1.3-2.6万,廊坊·永清县·曹家务乡,1-3年,本科,立即投递收藏
智联,计算机,计算机管培生(J11458),6000-9000元,南京·建邺·沙洲,经验不限,本科,立即投递收藏
智联,计算机,呼和浩特地区渠道经理（恒鼎计算机）,4000-8000元,呼和浩特·赛罕,经验不限,大专,立即投递收藏
智联,计算机,高中计算机教师【基石中学】,5000-8000元,郑州·二七区·马寨,经验不限,本科,立即投递收藏
智联,计算机,计算机编程前端开发工程师,4000-6000元,濮阳·华龙区·中原路街道,1-3年,本科,立即投递收藏
智联,计算机,计算机产品经理,1.4-2.3万·14薪,深圳·南山·桃源,5-10年,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,6000-10000元,呼和浩特·新城·东街,1-3年,大专,立即投递收藏
智联,计算机,销售经理/.业务经理（计算机相关专业优先）,5000-10000元,合肥·蜀山·海恒社区,经验不限,大专,立即投递收藏
智联,计算机,计算机销售代表,8000-12000元,苏州·姑苏·苏锦,1年以下,大专,立即投递收藏
智联,计算机,计算机专职教师,6000-8000元,兰州·皋兰县·西岔镇,经验不限,硕士,立即投递收藏
智联,计算机,计算机硬件维护工程师,5000-7000元,揭阳·揭阳·葵潭镇,经验不限,学历不限,立即投递收藏
智联,计算机,计算机网络管理员,8000-9000元,深圳·龙岗·坂田,1-3年,大专,立即投递收藏
智联,计算机,安全保密管理员/计算机管理员/安全审计员,8000-10000元·13薪,北京·海淀·曙光,1-3年,大专,立即投递收藏
智联,计算机,计算机销售,1.2-1.5万,北京·昌平·回龙观,1-3年,大专,立即投递收藏
智联,计算机,计算机网络人员,7000-9000元,郑州·管城·西大街,1-3年,本科,立即投递收藏
智联,计算机,408计算机兼职教师,1-1.5万,沈阳·皇姑·北塔,1-3年,硕士,立即投递收藏
智联,计算机,计算机二级讲师,1.2-2万,北京·朝阳,1-3年,本科,立即投递收藏
智联,计算机,项目实施计算机视觉工程师（OSMOCV平台）,1.5-2.5万,合肥·蜀山·海恒社区,3-5年,本科,立即投递收藏
智联,计算机,计算机硬件工程师,5000-10000元,济南·市中·白马山,3-5年,学历不限,立即投递收藏
智联,计算机,计算机技术与软件专业技术资格（中级、高级）,8000-10000元,哈尔滨·香坊·安乐,5-10年,本科,立即投递收藏
智联,计算机,计算机管理员/网络运维,4000-6000元,天津·西青·精武镇,3-5年,本科,立即投递收藏
智联,计算机,计算机硬件工程师,7000-9000元·13薪,郑州·金水·祭城路,经验不限,大专,立即投递收藏
智联,计算机,计算机及办公设备维护技术员；文员,4000-5000元,四平·铁东区·平南街道,1-3年,中专/中技,立即投递收藏
智联,计算机,实习生（计算机/软件专业）,1000-2000元,天津·西青·精武镇,经验不限,本科,立即投递收藏
智联,计算机,计算机网络管理专员,1-1.2万,上海·闵行·颛桥,1-3年,本科,立即投递收藏
智联,计算机,计算机辅助设计编程（数控编程）,5000-9000元,杭州·萧山·新塘,1-3年,高中,立即投递收藏
智联,计算机,AI 运营专员(计算机专业）,8000-15000元,北京·怀柔,经验不限,本科,立即投递收藏
智联,计算机,项目经理（计算机产品方向）,1.3-2.5万,长沙·开福·青竹湖,3-5年,本科,立即投递收藏
智联,计算机,计算机网络工程师,7000-12000元·13薪,长沙·开福·通泰街,1-3年,大专,立即投递收藏
智联,计算机,计算机销售-大客户经理,1.5-3万,杭州·西湖·翠苑,1-3年,大专,立即投递收藏
智联,计算机,计算机类教师（工作地点泾阳校区）-高校教资优先 待遇可谈,5000-8000元,西安·长安·黄良,经验不限,硕士,立即投递收藏
智联,计算机,电话销售 计算机自动化相关产品销售 有提成 双休,100-180元/天,石家庄·长安·河东,经验不限,本科,立即投递收藏
智联,计算机,计算机编程人员（AI智能体开发工程师）,7000-10000元,潍坊·奎文·新城,1-3年,大专,立即投递收藏
智联,计算机,计算机运维,1-1.5万,珠海·香洲区·前山街道,3-5年,本科,立即投递收藏
智联,计算机,技术开发专员（计算机硬件方向）(J13402),9000-14000元·15薪,厦门·海沧,经验不限,本科,立即投递收藏
智联,计算机,计算机应用技术专业教师,9000-15000元,上海·闵行·吴泾,经验不限,硕士,立即投递收藏
智联,计算机,计算机科学教师,1-1.5万,北京·昌平,经验不限,硕士,立即投递收藏
智联,计算机,计算机服务器销售,6000-12000元,北京·海淀·万寿路,1-3年,大专,立即投递收藏
智联,计算机,IT运维专员（计算机维护方向）,4000-7000元,天津·津南·咸水沽,经验不限,大专,立即投递收藏
智联,计算机,计算机网络管理员,3000-6000元,济南·济阳·回河,1-3年,本科,立即投递收藏
智联,计算机,计算机软件领域专利代理师 （软件与算法方向）,6000-12000元·13薪,厦门·湖里·禾山,1-3年,本科,立即投递收藏
智联,计算机,初中IBMYP计算机教师,1.2-2.4万,杭州·临平·南苑,1-3年,本科,立即投递收藏
智联,计算机,计算机安全管理员,7000-10000元,北京·海淀,经验不限,大专,立即投递收藏
智联,计算机,计算机网络管理员,4000-6000元,长沙·宁乡·双江口,1-3年,大专,立即投递收藏
智联,计算机,计算机网络技术管培生,1-1.5万,苏州·昆山·玉山,3-5年,硕士,立即投递收藏
智联,计算机,计算机专员,1.1-1.3万·13薪,长沙·天心·泉塘,经验不限,中专/中技,立即投递收藏
智联,计算机,计算机硬件维护工程师,5000-8000元,济南·历下·智远,3-5年,大专,立即投递收藏
智联,计算机,审计、会计、评估、销售、计算机、大数据人才,4000-8000元,黄冈·黄州区·路口镇,经验不限,本科,立即投递收藏
智联,计算机,计算机技术员,4000-6000元,昆明·呈贡·吴家营,1-3年,本科,立即投递收藏
智联,计算机,计算机教师（自动化）,5000-8000元,昆明·嵩明·杨林,1-3年,硕士,立即投递收藏
智联,计算机,计算机系统管理员（非应届，13薪，早九晚六）,6000-8000元·13薪,广州·番禺·洛浦,1-3年,本科,立即投递收藏
智联,计算机,计算机网络工程师,7000-12000元·13薪,南昌·西湖·西湖街,1-3年,大专,立即投递收藏
智联,计算机,python全栈工程师,1.6-3万,北京·海淀·马连洼,1-3年,本科,立即投递收藏
智联,计算机,销售经理（呼市、鄂尔多斯、呼伦贝尔-恒鼎计算机）,5000-10000元,呼和浩特·赛罕·敕勒川路,1-3年,本科,立即投递收藏
智联,计算机,计算机技术支持工程师,9000-12000元,福州·马尾·鳌峰,经验不限,高中,立即投递收藏
智联,计算机,计算机产品经理,1.4-2.3万·14薪,武汉,5-10年,本科,立即投递收藏
智联,计算机,专利代理人（机械、电气、化工、计算机、通信专业）,4000-8000元,开封·龙亭区,经验不限,本科,立即投递收藏
智联,计算机,计算机网络管理员,8000-10000元,哈尔滨·南岗·保健路,经验不限,大专,立即投递收藏
智联,计算机,计算机维修驻场工程师,5000-8000元,上海·浦东·周浦,1-3年,中专/中技,立即投递收藏
智联,计算机,电子信息，通信工程，计算机专业工程师,5000-10000元,石家庄·鹿泉·获鹿,经验不限,本科,立即投递收藏
智联,计算机,计算机视觉算法工程师,1-2万,咸阳·秦都区·上林街道,经验不限,硕士,立即投递收藏
智联,计算机,苏州电力通信及计算机运维工程师,5000-6000元,苏州·相城·元和,经验不限,大专,立即投递收藏
智联,计算机,计算机辅助设备管理员,7000-8000元,南京·玄武·新街口,经验不限,本科,立即投递收藏
智联,计算机,高校计算机教师,4000-6000元,大连·旅顺口·旅顺经开区,经验不限,硕士,立即投递收藏
智联,计算机,专升本讲师（英语/语文/高数/计算机学科）,7000-14000元,成都·成华·二仙桥,1-3年,本科,立即投递收藏
智联,计算机,计算机/人工智能老师,6000-12000元,绍兴·越城区·斗门街道,1-3年,本科,立即投递收藏
智联,计算机,计算机软件工程师,8000-16000元,沈阳·和平·南湖,1-3年,本科,立即投递收藏
智联,计算机,城市轨道交通系统研发与设计（云平台安全计算机技术方向-南京）,2.5-5万,南京·江宁·秣陵,5-10年,本科,立即投递收藏
智联,计算机,高级python爬虫工程师,7000-10000元,石家庄·裕华·太行,3-5年,本科,立即投递收藏
智联,计算机,计算机系统运维工程师,1.1-1.3万·13薪,长春·南关·曙光,3-5年,大专,立即投递收藏
智联,计算机,计算机视觉异常行为检测实习生,150-200元/天,上海·松江·佘山,经验不限,硕士,立即投递收藏
智联,计算机,计算机渠道销售经理,8000-15000元,哈尔滨·南岗·燎原,1-3年,大专,立即投递收藏
智联,计算机,2026校招-计算机、大数据类,1-1.3万,青岛·即墨·龙泉,经验不限,本科,立即投递收藏
智联,计算机,计算机网络技术工程师,6000-12000元,福州·闽侯·荆溪,经验不限,大专,立即投递收藏
智联,计算机,计算机安全管理网络安全管理（军密、集成、涉密）,1.4-2.8万,北京·天桥,3-5年,大专,立即投递收藏
智联,计算机,计算机编辑,5000-8000元,石家庄·新华·天苑,经验不限,本科,立即投递收藏
智联,计算机,复合型外语专任教师（计算机/新媒体/康复管理）,6000-9000元,成都·都江堰·青城山,经验不限,硕士,立即投递收藏
智联,计算机,基础研究工程师（计算机、AI智能等相关专业）,1.2-2.4万,长沙·岳麓·岳麓街道,经验不限,硕士,立即投递收藏
智联,计算机,AI 开发工程师,1.3-2万,上海·闵行·浦江,1-3年,本科,立即投递收藏
智联,计算机,计算机IT技术支持（包吃+五险）,1.1-1.4万·13薪,杭州·建德·乾潭,经验不限,中专/中技,立即投递收藏
智联,计算机,计算机维护工程师,3000-5000元,哈尔滨·南岗·燎原,1-3年,大专,立即投递收藏
智联,计算机,2026应届毕业生（管理类、计算机类）,5000-9000元,哈尔滨·香坊·安乐,经验不限,本科,立即投递收藏
智联,计算机,加固计算机结构工程师,1.3-2万,北京·石景山·古城,3-5年,本科,立即投递收藏
智联,计算机,计算机服务器销售,6000-12000元,深圳·福田·福保,1-3年,大专,立即投递收藏
智联,计算机,AI方向硕士应届毕业生招聘（计算机专业优先）,8000-10000元,武汉·洪山·关山,经验不限,硕士,立即投递收藏
智联,计算机,计算机硬件维护工程师,9000-11000元,广州·天河·五山,1-3年,大专,立即投递收藏
智联,计算机,计算机视觉研究员,2.5-3万,北京·朝阳·亚运村,经验不限,博士,立即投递收藏
智联,计算机,古腾堡英才学院学业导师（机电/计算机方向）,7000-10000元,青岛·城阳·惜福,3-5年,硕士,立即投递收藏
智联,计算机,计算机存储，数通,8000-10000元,南京·建邺·沙洲,1-3年,大专,立即投递收藏
智联,计算机,双语计算机科学老师,6000-8000元,长春·南关·新立城,1-3年,硕士,立即投递收藏
智联,计算机,计算机化系统主管/经理(J13264),1.5-2.8万·14薪,成都·双流·黄甲,3-5年,本科,立即投递收藏
智联,计算机,计算机/人工智能老师（兼职）,8000-16000元,福州·仓山·城门,1-3年,本科,立即投递收藏
智联,计算机,ERP管理员/计算机管理员,7000-9000元,深圳·南山·粤海,1-3年,大专,立即投递收藏
智联,计算机,计算机管理员,5000-7000元,济南·天桥·桑梓店,经验不限,大专,立即投递收藏
智联,计算机,数字孪生研发实习岗（计算机相关专业）,100-130元/天,天津·南开·学府,经验不限,硕士,立即投递收藏
智联,计算机,计算机网络工程师,6000-8000元,潍坊·高密·朝阳,1-3年,本科,立即投递收藏
智联,计算机,计算机硬件网络维护工程师（应届或实习生）,120-200元/天,北京·昌平·霍营,经验不限,本科,立即投递收藏
智联,计算机,售前支持计算机专业6K+五险住宿,6000-8000元,济南·历下·智远,1-3年,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师和销售主管,4000-5000元,洛阳·涧西·瀛洲,1-3年,学历不限,立即投递收藏
智联,计算机,计算机视觉工程师,2-3.5万,上海·浦东·宣桥,3-5年,本科,立即投递收藏
智联,计算机,计算机 信息化 新媒体相关专员,6000-9000元,乌鲁木齐·新市区·二工乡,1-3年,大专,立即投递收藏
智联,计算机,实习生专利-机械电学计算机等领域,160-170元/天,北京·海淀·中关村,经验不限,本科,立即投递收藏
智联,计算机,计算机管理员/网络运维,4000-5000元,沈阳·沈北·正良,3-5年,大专,立即投递收藏
智联,计算机,双语计算机科学与技术老师,1.2-1.5万,成都·双流·华阳,1-3年,本科,立即投递收藏
智联,计算机,计算机网络工程师,6000-8000元,郑州·金水·祭城路,经验不限,大专,立即投递收藏
智联,计算机,工业/加固计算机销售代表（底薪+高提成）,6000-12000元,北京·昌平·史各庄,经验不限,大专,立即投递收藏
智联,计算机,计算机视觉算法（文字、人脸、音视频）,2-4万,武汉·洪山·关山,1-3年,硕士,立即投递收藏
智联,计算机,感知与计算机视觉算法工程师,1-2万,济南·天桥·堤口路,3-5年,硕士,立即投递收藏
智联,计算机,数据分析师【本科+英语四级+计算机相关专业|享高奢公费探店】,5000-6000元,天津·南开·体育中心,经验不限,本科,立即投递收藏
智联,计算机,计算机验证工程师,6000-8000元,广州·黄埔·九佛,3-5年,大专,立即投递收藏
智联,计算机,计算机产品渠道销售,5000-10000元,长春·宽城·南广,1-3年,高中,立即投递收藏
智联,计算机,双休-售前技术支持（计算机系统集成）,5000-10000元,成都·锦江·成龙路,1-3年,大专,立即投递收藏
智联,计算机,双语计算机/人工智能老师（全职/兼职）,6000-12000元,合肥·蜀山·小庙,1-3年,本科,立即投递收藏
智联,计算机,计算机辅助药物设计,2.5-5万,北京·昌平·南邵,1-3年,博士,立即投递收藏
智联,计算机,计算机软件技术人员,3000-6000元,石家庄·桥西·西里,1-3年,大专,立即投递收藏
智联,计算机,计算机视觉工程师,8000-12000元,长春·绿园·富民,3-5年,本科,立即投递收藏
智联,计算机,计算机二级教师（实习教师）,100-200元/天,沈阳·沈河·五里河,经验不限,本科,立即投递收藏
智联,计算机,计算机软件工程师,1.5-2.5万·13薪,长沙·长沙·星沙,3-5年,本科,立即投递收藏
智联,计算机,计算机技术员,3000-6000元,昆明·呈贡·吴家营,经验不限,本科,立即投递收藏
智联,计算机,计算机图书加工编辑,4000-8000元,石家庄·长安·谈固,1-3年,本科,立即投递收藏
智联,计算机,信息技术 / 通信 / 计算机 / 物联网技术人员,5000-10000元,长沙·长沙·黄兴,经验不限,本科,立即投递收藏
智联,计算机,项目经理（计算机产品方向）,1.3-2.5万·13薪,长沙·开福·青竹湖,3-5年,本科,立即投递收藏
智联,计算机,计算机专业教师,6000-12000元,北京·海淀,经验不限,硕士,立即投递收藏
智联,计算机,国际高中部-AP计算机老师,1.2-1.7万,成都·郫都·犀浦,3-5年,本科,立即投递收藏
智联,计算机,计算机类专业 教师（网络安全）,7000-12000元,上海·闵行·吴泾,经验不限,硕士,立即投递收藏
智联,计算机,计算机软件工程师,6000-12000元,温州·乐清市·盐盆街道,1-3年,本科,立即投递收藏
智联,计算机,专业技术人员（计算机软件工程技术人员）,面议,武汉·硚口·汉水桥,经验不限,硕士,立即投递收藏
智联,计算机,高级计算机硬件销售,1.2-1.6万·13薪,成都·锦江·东湖,3-5年,大专,立即投递收藏
智联,计算机,计算机管理员,5000-6000元,青岛·崂山·中韩,5-10年,中专/中技,立即投递收藏
智联,计算机,监理员：建筑、机电、电气、暖通、网络、计算机等会专业,8000-10000元,海口·龙华·金贸,1年以下,本科,立即投递收藏
智联,计算机,双休五险计算机编辑,6000-10000元,石家庄·新华·天苑,1年以下,本科,立即投递收藏
智联,计算机,工艺工程师（工业或加固计算机优先）,9000-15000元·13薪,北京·昌平·史各庄,1-3年,大专,立即投递收藏
智联,计算机,计算机科学学院院长,1-1.1万,哈尔滨·宾县·宾州,10年以上,本科,立即投递收藏
智联,计算机,双语计算机老师,1-1.5万,合肥·蜀山·小庙,1-3年,本科,立即投递收藏
智联,计算机,计算机性能调优专家,2.6-4万·15薪,深圳·南山·粤海,经验不限,博士,立即投递收藏
智联,计算机,计算机视觉研究员,1.5-3万,北京·大兴·博兴,经验不限,硕士,立即投递收藏
智联,计算机,计算机保密管理员,5000-7000元,成都·新都·石板滩,1-3年,本科,立即投递收藏
智联,计算机,计算机应用技术专业教师,1.1-2万,上海·嘉定·外冈,经验不限,硕士,立即投递收藏
智联,计算机,考研计算机408教师（兼职）,140-220元/时,天津·和平·五大道,1-3年,硕士,立即投递收藏
智联,计算机,新媒体运营专员（计算机方向）,4000-8000元,苏州·姑苏·苏锦,经验不限,大专,立即投递收藏
智联,计算机,计算机视觉开发工程师（机器人方向）,2-4万,武汉·洪山·九峰,1-3年,硕士,立即投递收藏
智联,计算机,计算机博士,1.5-3万·13薪,厦门·集美·后溪,经验不限,硕士,立即投递收藏
智联,计算机,计算机网络管理员,9000-12000元,成都·武侯·望江路,1-3年,大专,立即投递收藏
智联,计算机,计算机辅助药物设计研究员,8000-16000元,南京·栖霞·仙林,经验不限,硕士,立即投递收藏
智联,计算机,计算机信息技术专员,3000-5000元,潍坊·奎文·新城,经验不限,大专,立即投递收藏
智联,计算机,计算机科学与技术工程师,1-1.2万·14薪,常州·天宁·郑陆,1-3年,本科,立即投递收藏
智联,计算机,科研项目管理（计算机科学、人工智能方向）,2-3万·15薪,北京·海淀,3-5年,硕士,立即投递收藏
智联,计算机,计算机技术支持,4000-5000元·13薪,威海·文登区·鲸园街道,经验不限,中专/中技,立即投递收藏
智联,计算机,图书编辑—应用统计学、计算机类、大数据挖掘类、资源能源类、工程管理类、图书情报学等专业编辑,面议,石家庄·裕华·建华南,经验不限,硕士,立即投递收藏
智联,计算机,计算机管理员，,5000-6000元,青岛·城阳·流亭,5-10年,高中,立即投递收藏
智联,计算机,技术主管（加固计算机）,1.8-2.5万·13薪,长沙·岳麓·麓谷,5-10年,本科,立即投递收藏
智联,计算机,C++ 开发工程师（3D / 计算机视觉方向）,8000-15000元,哈尔滨·南岗·曲线,1-3年,本科,立即投递收藏
智联,计算机,计算机视觉算法工程师,1-2万·14薪,苏州·常熟·碧溪,3-5年,本科,立即投递收藏
智联,计算机,计算机安全管理员,5000-7000元,成都·金牛·营门口,3-5年,大专,立即投递收藏
智联,计算机,计算机视觉算法工程师,1.8-2.5万,徐州·铜山区·新区街道,3-5年,硕士,立即投递收藏
智联,计算机,个性化服务部高中数学/物理/经济/化学/计算机培训老师,1-2万,武汉·硚口·韩家墩,1-3年,本科,立即投递收藏
智联,计算机,Python实习讲师,4000-8000元,沈阳·沈河·五里河,经验不限,本科,立即投递收藏
智联,计算机,计算机硬件销售经理,8000-16000元,上海·徐汇·徐家汇,经验不限,高中,立即投递收藏
智联,计算机,中控室计算机操作员,4000-5000元,青岛·城阳·流亭,经验不限,大专,立即投递收藏
智联,计算机,计算机视觉工程师（OA项目）,2-2.5万,苏州·虎丘·通安,1-3年,大专,立即投递收藏
智联,计算机,综合实习生（计算机专业）,100-120元/天,北京·丰台·六里桥,经验不限,本科,立即投递收藏
智联,计算机,计算机科学与技术专业教师,1.2-2.4万·13薪,武汉·洪山·张家湾,经验不限,博士,立即投递收藏
智联,计算机,计算机硬件设备销售经理,4000-8000元,郑州·中原·石佛,1-3年,学历不限,立即投递收藏
智联,计算机,计算机辅助设计师,7000-11000元,深圳·龙岗·宝龙,1-3年,本科,立即投递收藏
智联,计算机,运维工程师（计算机、弱电智能化、会议视频）,5000-8000元,南京·江宁·淳化,1-3年,中专/中技,立即投递收藏
智联,计算机,计算机管理（系统管理）,8000-10000元·13薪,西安·灞桥·十里铺,经验不限,中专/中技,立即投递收藏
智联,计算机,计算机销售大客户经理&渠道销售,1.5-1.6万·13薪,杭州·西湖·翠苑,1-3年,大专,立即投递收藏
智联,计算机,保密办计算机安全审计员,8000-12000元,北京·海淀·紫竹院,1-3年,本科,立即投递收藏
智联,计算机,计算机通信系统集成工程师,1.5-2.8万,苏州·相城·北河泾,5-10年,本科,立即投递收藏
智联,计算机,计算机老师(数据分析方向·提供系统培训),8000-13000元,广州·海珠·新港,1-3年,本科,立即投递收藏
智联,计算机,计算机系统工程师,6000-8000元,郑州·中原·沟赵,3-5年,本科,立即投递收藏
智联,计算机,计算机专业工程师,1.5-2.5万,武汉·江岸,1-3年,本科,立即投递收藏
智联,计算机,【专科起投】计算机行业转行的快来,9000-12000元,武汉·洪山·关山,经验不限,大专,立即投递收藏
智联,计算机,计算机专业类图书策划编辑（博文视点）,8000-12000元,北京·丰台·六里桥,1-3年,本科,立即投递收藏
智联,计算机,临沂沂河新区统计员/数据分析/财务管理/会计/计算机,3000-4000元,临沂·河东·芝麻墩,经验不限,本科,立即投递收藏
智联,计算机,实习生（计算机/软件/电子信息方向）,70-140元/天,广州·南沙·珠江,经验不限,本科,立即投递收藏
智联,计算机,高中AP/A-Level计算机教师（北京校区）,1.8-2.5万,北京·海淀·八里庄,1-3年,硕士,立即投递收藏
智联,计算机,计算机硬件维护工程师,5000-6000元,郑州·金水·北林路,1-3年,本科,立即投递收藏
智联,计算机,珠海计算机IT桌面运维技术支持（市局）,4000-6000元,珠海·香洲区·梅华街道,1-3年,大专,立即投递收藏
智联,计算机,计算机网络工程师,5000-8000元,宜昌·西陵区·西陵街道,经验不限,本科,立即投递收藏
智联,计算机,项目经理（计算机软件专业),9000-18000元,无锡·惠山·前洲,3-5年,大专,立即投递收藏
智联,计算机,计算机、芯片、通信领域专利代理师,1.8-2.5万,无锡·滨湖·太湖,3-5年,本科,立即投递收藏
智联,计算机,Alevel计算机教师-光华剑桥,1.1-2万·13薪,上海·浦东·康桥,经验不限,本科,立即投递收藏
智联,计算机,办公室实习生（计算机方向）-济南,100-150元/天,济南·槐荫,经验不限,本科,立即投递收藏
智联,计算机,数字化审计 计算机和财审复合背景优先,7000-14000元,合肥·蜀山·荷叶地,1-3年,本科,立即投递收藏
智联,计算机,计算机硬件销售,8000-10000元·13薪,成都·锦江·东湖,1-3年,大专,立即投递收藏
智联,计算机,电话销售 电子产品销售 计算机相关专业 本科 双休,9000-18000元,石家庄·长安·河东,经验不限,本科,立即投递收藏
智联,计算机,计算机辅助抗体设计工程师,2-4万,深圳·宝安·西乡,经验不限,硕士,立即投递收藏
智联,计算机,专业技术人员(计算机软件工程技术人员),面议,武汉·硚口·汉水桥,1-3年,博士,立即投递收藏
智联,计算机,计算机辅助药物设计（AIDD/CADD）,8000-13000元,南京·秦淮·光华路,经验不限,硕士,立即投递收藏
智联,计算机,小学讲师-AI课程产品架构师（计算机/人工智能背景）,4000-6000元,济南·历城·东风,经验不限,本科,立即投递收藏
智联,计算机,计算机视觉算法工程师,1.5-3万,北京·丰台·看丹,3-5年,本科,立即投递收藏
智联,计算机,算法工程师（集团总部计算机视觉）,1.5-2.5万,福州·马尾·马尾,经验不限,硕士,立即投递收藏
智联,计算机,水电计算机监控系统实施工程师,8000-15000元·13薪,北京·昌平·北七家,3-5年,本科,立即投递收藏
智联,计算机,资深专利代理师（计算机方向）,1.3-2.5万,厦门·集美·后溪,3-5年,本科,立即投递收藏
智联,计算机,工业计算机、特种计算机结构设计工程师,1-1.5万·13薪,北京·昌平·史各庄,3-5年,大专,立即投递收藏
智联,计算机,计算机销售经理,7000-9000元,济南·历下·舜华路,3-5年,大专,立即投递收藏
智联,计算机,实习生-技术运维（计算机相关专业）,110-120元/天,北京·石景山·八宝山,经验不限,硕士,立即投递收藏
智联,计算机,计算机安全管理员,8000-16000元,北京·东城·和平里,经验不限,本科,立即投递收藏
智联,计算机,摄影测量、计算机视觉、点云算法工程师,2-4万,成都·武侯·桂溪,1-3年,本科,立即投递收藏
智联,计算机,计算机网络工程师（带实习生）,3000-6000元,沈阳·和平·浑河湾,1-3年,大专,立即投递收藏
