job_name,city,education,work_exp,company,salary_avg,data_source
资深嵌入式软件工程师,武汉,本科,10年以上,某武汉通信设备上市公司,45000,智联
Python开发,武汉,统招本科,10年以下,某武汉大型专业技术服务公司,22500,智联
C++软件工程师(大厂 高薪 双休）,武汉,统招本科,经验不限,某大型通信设备公司,30000,智联
ERP销售经理,武汉,大专,1-3年,某武汉计算机软件公司,10500,智联
几何算法工程师,武汉,本科,3-5年,某知名公司,32500,智联
视觉算法工程师(中/高级),武汉,统招本科,5-10年,某武汉工业自动化公司,27500,智联
视觉高级工程师,武汉,统招本科,经验不限,某国内大型新能源公司,37500,智联
大客户销售经理,武汉,大专,经验不限,某武汉电子/半导体/集成电路公司,16000,智联
高级网络安全工程师,武汉,学历不限,5-10年,某武汉互联网公司,30000,智联
人力资源实习生,武汉,硕士,经验不限,传神语联,4000,智联
售后技术支持,武汉,统招本科,1-3年,大连东方之星信息技术有限公司,6000,智联
C++软件工程师,武汉,硕士,3-5年,某武汉计算机软件公司,30000,智联
项目助理工程师,武汉,大专,经验不限,武汉禾达芯微科技发展有限公司,4000,智联
中央计算平台SOC A核（MPU）应用软件高级工程师,武汉,本科,5年以上,楚能汽车,35000,智联
Java,武汉,本科,3-5年,某武汉大型房地产开发经营公司,23500,智联
人力资源实习生（AI提效方向）,武汉,硕士,经验不限,传神语联,4000,智联
隐私计算工程师,武汉,本科,1-3年,某重庆计算机软件公司,22500,智联
电子电气项目经理,武汉,本科,3-5年,楚能汽车,30000,智联
Python后端开发工程师,武汉,统招本科,8年以上,某上海大型专业技术服务公司,26000,智联
AI开发  （RAG  agent）,武汉,硕士,10年以上,某知名电子/半导体/集成电路公司,72500,智联
居家客服,武汉,中专/中技,经验不限,广州苑翰科技有限公司,6500,智联
各理科学院的大学讲师,武汉,博士,经验不限,某天津其他商务服务业公司,26500,智联
计算几何算法工程师,武汉,硕士,1年以上,湖北九同方微电子有限公司,40000,智联
中级/高级-嵌入式软件工程师,武汉,本科,3年以上,武汉创现科技有限公司,15000,智联
AI研究工程师,武汉,硕士,经验不限,某大型知名通信公司,45000,智联
工业智能研发总监,武汉,统招本科,经验不限,某国内大型新能源公司,45000,智联
计算机硬件维护工程师,武汉,统招本科,3-5年,达墨控股(武汉)有限公司,22500,智联
智能制造AI,武汉,统招本科,经验不限,某北京大型电子/半导体/集成电路公司,55000,智联
财务总监（湖北省内外派）,武汉,统招本科,5年以上,华润湖北医药有限公司,17500,智联
博士（端侧AI算法工程师）,武汉,博士,经验不限,远光软件,25000,智联
高级电气工程师（船舶方向）,武汉,本科,1-3年,某武汉工业自动化公司,22500,智联
模型闭环平台开发工程师 (MJ000837),武汉,统招本科,5年以上,岚图汽车科技股份有限公司,27500,智联
硬件工程师（武汉、成都、福州）,武汉,统招本科,3-10年,某国内计算机软件上市公司,50000,智联
计算机类 英文学术期刊助理编辑,武汉,统招本科,经验不限,MDPI,16500,智联
电气工程师,武汉,大专,5-10年,天顺风能,12500,智联
系统软件工程师,武汉,本科,3-5年,武汉奋翼科技有限公司,6000,智联
KTV大家,武汉,本科,经验不限,广州淮琛贸易有限公司,12500,智联
计算电磁算法工程师,武汉,博士,经验不限,湖北九同方微电子有限公司,40000,智联
C++软件工程师(自动化方向）,武汉,硕士,3-5年,某武汉计算机软件公司,30000,智联
三维视觉算法工程师,武汉,本科,经验不限,某武汉工业自动化公司,32500,智联
嵌入式高级软件工程师,武汉,统招本科,1-5年,深圳市新凯来技术有限公司,35000,智联
乐高老师,武汉,大专,经验不限,武汉市三合智乐教育科技有限责任公司,8000,智联
Java工程师（大厂 高薪 双休）,武汉,统招本科,经验不限,某大型通信设备公司,30000,智联
IT经理,武汉,硕士,5-10年,某武汉电子/半导体/集成电路公司,27500,智联
运营专员,武汉,大专,经验不限,某武汉大型IT服务公司,4500,智联
博士高级人才—计算机科学与技术学院教师,武汉,博士,经验不限,湖北商贸学院,20500,智联
CAD软件研发⼯程师-武汉,武汉,本科,5年以上,曙光信息产业(北京),25000,智联
软件开发工程师,武汉,本科,1-3年,武汉世隆科技有限公司,7500,智联
软件主管工程师（高级工程师）,武汉,本科,5年以上,长川科技,34000,智联
Python 周末双休 大厂高薪,武汉,统招本科,经验不限,某深圳大型通信设备公司,22500,智联
高级python开发工程师,武汉,本科,5年以上,某北京广告/公关/会展公司,20000,智联
网络工程师,武汉,大专,经验不限,武汉信维世纪科技有限公司,8000,智联
网络信息安全工程师,武汉,本科,1-3年,北京重熙未来科技有限公司,7000,智联
人事经理,武汉,本科,3-10年,武汉达梦数据库股份有限公司,18000,智联
后端开发工程师（AI自研）,武汉,硕士,3-5年,光庭信息,26500,智联
机器人销售负责人、西南华北区域销售总监、合作伙伴总监,武汉,本科,10年以上,某武汉大型计算机软件公司,85000,智联
系统集成工程师,武汉,大专,3-5年,韦越技术有限公司,6500,智联
技术总监,武汉,本科,5-10年,某武汉知名新零售公司,60000,智联
招聘专员,武汉,本科,经验不限,成都益凯启科技有限公司,9500,智联
Python,武汉,统招本科,经验不限,某北京人力资源服务上市公司,25000,智联
桌面终端运维/IT专员,武汉,学历不限,1-3年,武汉敬思亭信息技术有限公司,4500,智联
拓扑优化软件架构师,武汉,硕士,经验不限,某知名公司,20000,智联
计算机类 英文学术期刊助理编辑 ∙ 武汉（光谷）,武汉,硕士,经验不限,MDPI,19500,智联
工业物联研发总监,武汉,统招本科,经验不限,某国内大型新能源公司,32500,智联
信息科技部副总经理,武汉,本科,10年以上,某武汉大型银行公司,40000,智联
系统架构师,武汉,统招本科,5-10年,某武汉计算机软件公司,35000,智联
AI平台主任工程师,武汉,统招本科,5年以上,某武汉大型电子/半导体/集成电路公司,40000,智联
行政,武汉,本科,经验不限,山西周照晨科技有限公司,8000,智联
嵌入式软件开发,武汉,本科,1年以下,某武汉大型通信设备公司,12500,智联
AI平台开发,武汉,统招本科,5-10年,某武汉大型电子/半导体/集成电路公司,35000,智联
高级计算机视觉算法工程师,武汉,硕士,2年以上,清软微视(杭州)科技有限公司,50000,智联
技术支持工程师,武汉,大专,经验不限,武汉乾文科技有限公司,4500,智联
销售行政/内勤,武汉,大专,经验不限,郑州迪码教育科技有限公司,13500,智联
复印机售后人员,武汉,大专,经验不限,深圳精确投资发展有限公司,3500,智联
云计算售前工程师,武汉,本科,3-5年,湖北连邦云创科技有限公司,12000,智联
人工智能科学家(J10243),武汉,博士,1-3年,浙江凯乐士科技有限公司,45000,智联
消费电子MES系统部经理（武汉）,武汉,统招本科,10年以上,某深圳大型计算机硬件公司,21500,智联
政企行业销售经理,武汉,本科,经验不限,某大型知名通信公司,20000,智联
副总经理（KA）,武汉,大专,10年以上,某武汉制药上市公司,52500,智联
算法编码 （Python方向-计算机视觉）,武汉,统招本科,5年以上,中智信通,24000,智联
语数英老师+护理计算机机械专业课老师,武汉,本科,经验不限,湖北津泰洋教育科技有限公司,5000,智联
云计算高级销售经理,武汉,大专,10年以上,京东科技集团,35000,智联
售后技术工程师,武汉,大专,经验不限,武汉欣若科技有限公司,4500,智联
C/C++/java/pytho/前端开发/算法工程师,武汉,本科,经验不限,某深圳大型通信设备公司,20000,智联
实施顾问（人力资源方向）,武汉,本科,经验不限,湖北云深信息科技有限公司,5500,智联
工艺设备经理,武汉,大专,10年以上,某重庆大型汽车零部件及配件公司,22500,智联
技术总监,武汉,本科,5-10年,某知名公司,45000,智联
高级Python开发人员,武汉,统招本科,3年以上,武汉雷特科技有限公司,9000,智联
售前技术工程师助理,武汉,大专,经验不限,武汉鸿图智能信息技术有限公司,3500,智联
硬件工程师 HE （底盘控制器）,武汉,统招本科,经验不限,某知名公司,27500,智联
技术支持,武汉,学历不限,经验不限,湖北时代鸿宇网络科技有限公司,4500,智联
企业架构师/流程架构师,武汉,统招本科,3年以上,某世界500强整车制造上市公司,35000,智联
嵌入式软件工程师（主控系统）,武汉,统招本科,3-5年,某武汉电子/半导体/集成电路上市公司,30000,智联
Python工程师,武汉,本科,经验不限,某深圳大型通信设备公司,30000,智联
结构计算高级工程师,武汉,本科,8年以上,瀚辰精英集团,20000,智联
网络工程师（社招）,武汉,本科,1-3年,武汉继仁科技有限公司,5500,智联
储备干部,武汉,大专,经验不限,武汉新环球汽车内饰件有限公司,5000,智联
初级测试工程师,武汉,大专,经验不限,武汉瑞鑫智联科技有限公司,5500,智联
高性能计算高级工程师,武汉,硕士,5-10年,华大集团,35000,智联
高级销售经理,武汉,学历不限,3-5年,某武汉仪器仪表上市公司,27500,智联
软件产品-云计算开发工程师-虚拟化-武汉,武汉,统招本科,2年以上,海康威视,20500,智联
运维实施工程师,武汉,统招本科,1年以上,武汉杰然技术有限公司,6500,智联
运维工程师,武汉,大专,1-3年,湖北承大银河数据技术有限公司,5000,智联
网络工程师,武汉,本科,经验不限,深圳市华迅光通信有限公司,5500,智联
智能制造项目经理,武汉,统招本科,10年以上,某武汉大型电子/半导体/集成电路公司,47500,智联
日语翻译+测试,武汉,本科,经验不限,武汉途舟科技有限公司,5000,智联
销售工程师（双休无线一金）,武汉,学历不限,经验不限,北京中科通量科技有限公司,8000,智联
几何算法工程师,武汉,统招本科,3-5年,某深圳IT服务公司,50000,智联
运维工程师兼网管,武汉,大专,3-5年,武汉正卓印象展示制作有限公司,6500,智联
XMC-Agent开发主任工程师,武汉,统招本科,3年以上,武汉新芯集成电路股份有限公司,30000,智联
计算机视觉（3D方向）算法工程师,武汉,硕士,3-5年,武汉中观自动化科技有限公司,22500,智联
UE4开发,武汉,本科,1-3年,武汉灵翼智能科技有限公司,7500,智联
硬件工程师,武汉,大专,经验不限,武汉华梦科技有限公司,6500,智联
数值计算算法工程师,武汉,博士,3年以上,湖北九同方微电子有限公司,40000,智联
OpenStack 私有云开发工程师（驻场）,武汉,本科,5-10年,深圳市华阳创信科技有限公司,16500,智联
文员,武汉,大专,1-3年,武汉特好学网络科技有限公司,3500,智联
Java工程师,武汉,大专,1-3年,武汉市智勤创亿信息技术股份有限公司,7500,智联
IT桌面运维工程师,武汉,本科,1年以上,武汉继仁科技有限公司,4500,智联
模拟计算工程师,武汉,博士,经验不限,杭州研趣信息技术有限公司,26000,智联
电脑维修技术员,武汉,学历不限,3-5年,武汉丹武科技有限公司,7500,智联
云计算销售经理（政务云）,武汉,统招本科,5年以上,金山云网络,45000,智联
高级/资深Python工程师,武汉,统招本科,5-10年,某北京广告/公关/会展公司,22500,智联
芯片总体架构师,武汉,硕士,经验不限,某大型知名通信公司,75000,智联
海外博士（海洋领域新型实验室）,武汉,博士,经验不限,某武汉大型教育培训/科研公司,39500,智联
Java高级工程师,武汉,本科,经验不限,某深圳大型通信设备公司,22500,智联
售后工程师,武汉,大专,1-3年,武汉珞珈天铭电气科技有限公司,4500,智联
病理研究院院长,武汉,学历不限,经验不限,某知名公司,65000,智联
机器视觉算法工程师,武汉,博士,1-3年,某哈尔滨机械/设备公司,55000,智联
OA项目经理,武汉,大专,1-3年,湖北云深信息科技有限公司,7000,智联
计算数学算法工程师,武汉,博士,3-5年,湖北九同方微电子有限公司,40000,智联
Pipeline后端开发工程师 (MJ002788),武汉,统招本科,5年以上,岚图汽车科技股份有限公司,40000,智联
弱电工程师,武汉,大专,经验不限,武汉市龙腾创科技股份有限公司,7000,智联
算法专家,武汉,统招本科,经验不限,某青岛互联网上市公司,75000,智联
激光调试员,武汉,大专,1年以下,武汉金豪兴光电有限公司,5500,智联
计算机视觉算法工程师,武汉,博士,经验不限,某武汉大型机械/设备公司,40000,智联
行政网管周末双休,武汉,大专,1-3年,武汉赢城欣欣科技有限公司,3500,智联
高级图像算法（底层算法）,武汉,博士,经验不限,某大型知名电子/半导体/集成电路公司,85000,智联
质量负责人,武汉,本科,经验不限,湖北药居仕健康药房有限公司,5000,智联
计算机维修,武汉,大专,2年以上,成都霍丰科技有限公司,4000,智联
桌面运维,武汉,中专/中技,1-3年,弗睿跨境电子商务(武汉)有限公司,4000,智联
EDA研发⼯程师-武汉(J13581),武汉,硕士,5年以上,曙光信息产业(北京),32500,智联
网络安全工程师,武汉,大专,经验不限,武汉继仁科技有限公司,6000,智联
电脑维修技术员,武汉,学历不限,经验不限,武汉市千米科技有限公司,6000,智联
软件开发工程师 – SONiC光模块测试开发,武汉,本科,3-5年,青岛海信宽带多媒体技术有限公司,20000,智联
高级硬件研发经理,武汉,本科,10年以上,某武汉仪器仪表公司,52500,智联
某海洋领域新型实验室海外博士人才科研岗,武汉,博士,1-3年,某知名公司,55000,智联
技术员,武汉,大专,1-3年,武汉华力创科技有限公司,4000,智联
行政人事专员,武汉,大专,1-3年,华基环保,4500,智联
电脑网络技术售后,武汉,大专,1-3年,武汉同为科技有限公司,5500,智联
仿真软件开发工程师-武汉(J13584),武汉,硕士,5-10年,曙光信息产业(北京),35000,智联
技术工程师,武汉,大专,经验不限,武汉中锐源信息技术开发有限公司,5000,智联
零售客户经理助理,武汉,大专,经验不限,某武汉大型银行公司,6000,智联
Python开发工程师,武汉,统招本科,经验不限,某武汉大型人力资源服务公司,28500,智联
网络管理员,武汉,大专,1-3年,武汉川崎机电设备实业有限公司,4000,智联
电话销售专员,武汉,大专,1-3年,威海恒旺光伏发电服务有限公司,7000,智联
监理工程师,武汉,大专,1-3年,广州赛宝联睿信息科技有限公司,5500,智联
上海喜得公司,武汉,本科,经验不限,广州市芝威贸易商行,25000,智联
设备普工/操作工,武汉,中专/中技,经验不限,武汉众匠科技有限公司,7000,智联
销售工程师/大客户经理,武汉,本科,3年以上,图尔克中国,15000,智联
驻场运维工程师,武汉,本科,3-5年,武汉瑞得软件产业有限公司,5500,智联
华中销售经理,武汉,大专,5年以上,蚂蚁机器人,15000,智联
智能制造总监,武汉,大专,10年以上,某深圳大型计算机硬件公司,57500,智联
博士教师（公办本科 事业编 十堰）,武汉,博士,经验不限,某国内大型学校教育公司,45000,智联
运营商方向-云计算高级销售经理,武汉,大专,5年以上,京东科技集团,35000,智联
网络管理员,武汉,中专/中技,1-3年,弗睿跨境电子商务(武汉)有限公司,4000,智联
产品运营总监,武汉,大专,1-3年,浙升成套设备(武汉)有限公司,4500,智联
高级AI开发工程师,武汉,本科,5年以上,神州数码(中国)有限公司,18500,智联
驻场工程师,武汉,中专/中技,1-3年,武汉南天电脑系统有限公司,4500,智联
销售工程师,武汉,大专,经验不限,北京中科通量科技有限公司,8000,智联
课程顾问,武汉,大专,经验不限,北京华清远见科技发展有限公司武汉分公司,5500,智联
直播运营,武汉,大专,1-3年,小木瓜科技,6000,智联
销售助理,武汉,大专,经验不限,武汉通格创智信息技术有限公司,4500,智联
弱电工程师,武汉,大专,1-3年,湖北畅盈通科技有限公司,5000,智联
弱电工程师,武汉,大专,1-3年,武汉四通信息服务有限公司,4500,智联
客服专员,武汉,大专,经验不限,武汉京楚玖通科技有限公司,4500,智联
工程资料员,武汉,大专,1-3年,武汉深广业建筑装饰工程有限公司,5000,智联
销售专员,武汉,大专,经验不限,武汉宇行工业有限公司,6500,智联
组装工,武汉,中专/中技,经验不限,北京宏图天陆科技发展有限公司,4500,智联
战略分析经理,武汉,硕士,3-5年,上海茫讯商务咨询中心,50000,智联
销售代表,武汉,大专,1年以下,武汉钮扣科技有限公司,7500,智联
销售代表,武汉,学历不限,经验不限,湖北汇智英达科技有限公司,7500,智联
采购专员/助理,武汉,学历不限,经验不限,无锡市杰恩纳自动化设备有限公司,8500,智联
销售,武汉,大专,经验不限,北京华清远见科技发展有限公司武汉分公司,6000,智联
数据分析,西安,学历不限,1-3年,某知名公司,9000,智联
档案管理员,西安,大专,1-3年,某知名公司,12500,智联
IT技术支持,西安,大专,1-3年,某知名公司,9000,智联
稳定性测试工程师,西安,大专,1-3年,某西安IT服务公司,14500,智联
消防工程师,西安,统招本科,3年以上,某西安电子/半导体/集成电路公司,16000,智联
IT支持工程师,西安,大专,1-3年,某西安IT服务公司,14500,智联
大学教授,西安,硕士,经验不限,西安科技大学高新学院,11500,智联
IT技术支持,西安,大专,1-3年,某西安大型食品/饮料/酒水公司,14000,智联
数字前端IC设计,西安,本科,1-3年,某西安电子/半导体/集成电路公司,21000,智联
AE工程师,西安,本科,3年以上,深圳市新凯来技术有限公司,22500,智联
嵌入式软件开发助理工程师(RD47),西安,本科,1年以下,宇视科技,10500,智联
保密主管,西安,学历不限,5-10年,某西安通信设备公司,22500,智联
实验组实验工程师(050427),西安,大专,1年以上,隆基绿能,8000,智联
图像算法工程师,西安,本科,经验不限,禾思科技,26500,智联
保密专员或保密主管,西安,硕士,1-3年,某北京航空/航天设备公司,25000,智联
数据工程师,西安,大专,1-3年,某西安学术/科研公司,20000,智联
IT工程师,西安,大专,1-3年,某知名公司,10500,智联
WEB前端开发工程师,西安,大专,1-3年,某西安互联网公司,11000,智联
SRM实施顾问(J14277),西安,统招本科,1-3年,上海汉得信息技术股份有限公司,14000,智联
生活机要秘书,西安,本科,经验不限,上海茫讯商务咨询中心,37500,智联
AI应用工程师,西安,统招本科,1-3年,某西安在线教育公司,14500,智联
C软件开发工程师+五险一金,西安,本科,经验不限,四川锋汇科技有限公司,18500,智联
前端控件开发工程师,西安,本科,1-3年,葡萄籽教育,14000,智联
java初级程序员双休,西安,本科,经验不限,湖北省策故睿传媒有限公司,15000,智联
内勤,西安,大专,经验不限,蓝亲(上海)科技有限公司,9500,智联
数据分析,西安,统招本科,3年以上,某上海游戏公司,18000,智联
IT网管,西安,大专,1年以下,某西安IT服务公司,14000,智联
图书馆前台280一天/下班结,西安,学历不限,经验不限,菏泽乐一星网络科技有限公司,6500,智联
大模型训练工程师,西安,大专,1-3年,某西安学术/科研公司,15500,智联
实施工程师（西安）,西安,大专,3年以上,卫宁健康,7500,智联
智能工厂项目交付（多产品线项目经理）,西安,统招本科,1-3年,和利时科技集团,12500,智联
数通工程师（Base  西安）,西安,统招本科,3-5年,某公司,20000,智联
IPQC工程师,西安,统招本科,3-5年,隆基绿能,8000,智联
交易履约初级助理,西安,大专,1-3年,某大型专业技术服务公司,8000,智联
IT技术支持,西安,大专,经验不限,某IT服务公司,8000,智联
商业分析（财务方向）,西安,统招本科,2年以上,天隆科技,9000,智联
AI 后端开发工程师,西安,大专,1-3年,某西安学术/科研公司,13000,智联
WEB前端工程师,西安,大专,1-3年,某西安IT服务公司,19500,智联
ERP实施顾问,西安,统招本科,5-10年,某北京电子商务公司,25000,智联
AI产品经理,西安,本科,经验不限,某西安在线教育公司,14500,智联
自动化测试,西安,统招本科,经验不限,某深圳世界500强通信设备公司,22000,智联
临床监查员CRA,西安,本科,2年以上,贝达药业,12500,智联
软件测试助理工程师,西安,大专,1-3年,陕西启创智建工程有限公司,8000,智联
售前规划工程师,西安,本科,2年以上,井松智能,15000,智联
信息系统工程师,西安,统招本科,8-10年,某知名仪器仪表上市公司,12500,智联
应用软件工程师-C#,西安,统招本科,5-10年,某西安大型IT服务公司,15500,智联
AI开发工程师,西安,统招本科,经验不限,上海上班族数字科技有限公司,14000,智联
IT技术支持,西安,大专,经验不限,某西安互联网公司,18000,智联
自动化调试工程师,西安,大专,3年以下,某深圳大型电力/热力/燃气/水务公司,8000,智联
WEB前端程序员,西安,大专,1-3年,陕西浩盛禾祥商贸有限公司,10000,智联
Python开发工程师,西安,大专,1-3年,软通动力,9000,智联
化学分析员,西安,统招本科,经验不限,某知名公司,16000,智联
Java初级程序员+双休,西安,本科,经验不限,四川锋汇科技有限公司,14500,智联
采购专员,西安,大专,1-3年,南京方延载企业管理有限公司,7000,智联
数字化咨询顾问,西安,本科,1年以上,陕西中数智创科技有限公司,7500,智联
软件测试,西安,大专,1-3年,某西安互联网公司,11000,智联
WEB前端开发工程师,西安,统招本科,经验不限,某北京人力资源服务上市公司,22500,智联
统计编程员,西安,本科,1-3年,苏州科林利康医药科技股份有限公司,9500,智联
居家客服,西安,中专/中技,经验不限,广州苑翰科技有限公司,6500,智联
算法工程师（机器人）,西安,学历不限,1-3年,某武汉人工智能公司,16000,智联
综合文秘,西安,学历不限,3-5年,某西安大型文化艺术业公司,10000,智联
自动驾驶（现场工程师）,西安,大专,1-3年,某知名公司,11500,智联
软件测试/自动化测试【大厂 双休】,西安,统招本科,1-3年,某深圳大型通信设备公司,22500,智联
C#开发（短差）,西安,统招本科,1-3年,上海汉得信息技术股份有限公司,10000,智联
软件工程师,西安,统招本科,经验不限,西安瑞沥普网络科技有限公司,7000,智联
运维助理,西安,大专,1年以下,某西安IT服务公司,9500,智联
前端工程师,西安,统招本科,经验不限,某深圳世界500强通信公司,21000,智联
计算机视觉工程师,西安,学历不限,经验不限,烟台睿创微纳技术股份有限公司,12500,智联
Python软件工程师,西安,大专,3-5年,嘉环科技股份有限公司,12500,智联
财务信息化专家（双休+免费食宿）,西安,本科,1-3年,陕西佳帮手集团控股有限公司,8000,智联
算法工程师,西安,本科,1-3年,西安中科微精光子,27500,智联
IT支持工程师,西安,本科,3年以上,西安歌集里科技有限公司,15000,智联
数据分析师,西安,大专,1-3年,某西安IT服务公司,14000,智联
AI 工具 & 流程优化实习生（技术向）,西安,统招本科,1年以下,某大型计算机软件公司,4500,智联
研发项目管理工程师(J10809),西安,统招本科,3年以上,西安奇点能源股份有限公司,16000,智联
无人驾驶系统运维工程师/五险一金,西安,大专,1-3年,某国内大型人力资源服务公司,11500,智联
测试工程师,西安,统招本科,经验不限,某北京人力资源服务上市公司,22500,智联
行业头部企业-校招(2025-2026年)-多招聘岗位-国多城市分配（西安）,西安,统招本科,经验不限,某深圳世界500强通信设备公司,16000,智联
前端开发工程师,西安,统招本科,1-3年,北京亚控科技,10500,智联
IT支持工程师+五险一金,西安,本科,2年以上,四川锋汇科技有限公司,16500,智联
自动化测试-西安,西安,统招本科,1-3年,某北京大型互联网公司,9500,智联
研发部助理工程师,西安,本科,2年以上,广泰智控电子(西安)有限公司,5000,智联
C++开发（24/25届应届生）,西安,统招本科,3-5年,深圳千域时代科技有限公司,14000,智联
Unity3D客户端主程,西安,本科,3-5年,某上海游戏公司,20000,智联
嵌入式软件开发工程师,西安,大专,1-3年,西安触云信息科技有限公司,7500,智联
IT技术支持,西安,大专,1-3年,某西安IT服务公司,8000,智联
运营助理,西安,大专,,上海茫讯商务咨询中心,400,智联
autosar工具链开发工程师,西安,硕士,3-5年,某国内轨道交通/船舶设备公司,21000,智联
临床监察员CRA,西安,统招本科,经验不限,创达医药科技(上海)有限公司,5500,智联
云产品质检专员,西安,大专,1-3年,悦智人工智能,6500,智联
BIOS测试,西安,本科,2年以上,中兴通讯,15000,智联
EAM实施顾问（出差）,西安,统招本科,1-3年,上海汉得信息技术股份有限公司,9500,智联
嵌入式软件测试工程师,西安,统招本科,经验不限,某北京电子技术上市公司,17000,智联
IT工程师,西安,大专,1-3年,某西安IT服务公司,18500,智联
计算机视觉算法工程师,西安,大专,1-3年,某西安学术/科研公司,23000,智联
AI数据分析师,西安,学历不限,经验不限,某西安在线教育公司,15500,智联
化学分析员,西安,统招本科,经验不限,某上海互联网公司,15000,智联
行政前台接待,西安,学历不限,经验不限,厦门台聚贸易有限公司,6500,智联
分布式系统工程师,西安,学历不限,1-3年,某科技公司研究中心,20000,智联
物料计划专员,西安,大专,1-3年,西安天瑞汽车内饰件有限公司,7000,智联
数据分析师（西安）,西安,本科,经验不限,富睿玛泽事务所及咨询公司,7500,智联
广联达软件咨询顾问,西安,大专,经验不限,特朗思大宇宙,6000,智联
算法工程师-应往届研究生,西安,硕士,经验不限,西安中科微精光子,16000,智联
软件测试,西安,大专,1-3年,某西安IT服务公司,10000,智联
通信测试工程师(初级),西安,本科,1年以下,芯派科技,7500,智联
python开发工程师,西安,统招本科,2年以上,中软国际科技,13000,智联
嵌入式C语言软件工程师,西安,本科,3年以上,希诺麦田,18500,智联
测试开发工程师+五险一金,西安,本科,2年以下,四川锋汇科技有限公司,15500,智联
JAVA软件开发+周末双休,西安,本科,3年以上,四川锋汇科技有限公司,16500,智联
AI应用工程师,西安,统招本科,1-3年,某西安大型IT服务公司,24000,智联
Linux驱动开发（工作地点：长沙/成都均可）,西安,统招本科,1年以上,信必优信息技术有限公司,13000,智联
Java后端开发,西安,大专,1-3年,某西安互联网公司,15500,智联
数据标注文员,西安,统招本科,经验不限,西安康奈网络科技有限公司,5500,智联
电气调试工程师,西安,统招本科,经验不限,某北京人力资源服务上市公司,7000,智联
运维工程师,西安,本科,1年以上,陕西翔河骏同科技有限公司,13500,智联
芯片测试工程师,西安,学历不限,5-10年,某西安学术/科研公司,20000,智联
软件测试工程师,西安,大专,经验不限,某西安专业技术服务公司,13500,智联
财务专家（双休+免费食宿）,西安,本科,1-3年,陕西佳帮手集团控股有限公司,8000,智联
功能安全测试开发,西安,统招本科,3-5年,某西安大型整车制造公司,22500,智联
合同审核专员,西安,统招本科,经验不限,某上海人力资源服务上市公司,6500,智联
业务支持岗/地铁口+五险一金+晋升空间,西安,本科,1-3年,陕西乾岱企业管理咨询有限公司,7000,智联
嵌入式软件开发工程师,西安,本科,3-5年,高新兴科技集团股份有限公司,15000,智联
售前技术支持+五险一金,西安,本科,2年以上,四川锋汇科技有限公司,14500,智联
AI 项目管理经理,西安,大专,1-3年,某西安学术/科研公司,23000,智联
人事经理/主管,西安,大专,1年以下,威海恒旺光伏发电服务有限公司,7000,智联
Python自动化测试,西安,统招本科,3-5年,某西安大型仪器仪表公司,13500,智联
软件实施工程师,西安,统招本科,1年以下,新能康技术有限公司,7000,智联
软件测试工程师,西安,本科,5-10年,觉物科技(深圳)有限公司,17000,智联
海外光伏电站运维工程师,西安,大专,3-5年,某国内大型新能源公司,25000,智联
电气调试工程师,西安,统招本科,经验不限,某深圳大型电力/热力/燃气/水务公司,8000,智联
运营实施（西安）,西安,本科,3年以下,上海上班族数字科技有限公司,7000,智联
MCU HIL测试工程师,西安,本科,3-5年,某西安大型整车制造公司,22500,智联
售后工程师,西安,大专,1年以下,某西安通信设备公司,8000,智联
保健品/化妆品/宠物食品（功效性检测销售）(双休+五险一金+不加班）,西安,学历不限,经验不限,康派斯检测集团,9000,智联
IC逻辑验证工程师,西安,统招本科,3年以上,珠海全志,30000,智联
售前解决方案工程师,西安,统招本科,2年以上,西安几何数字信息技术有限公司,14000,智联
C++研发工程师（西安研发中心）,西安,本科,1-5年,中望软件,20500,智联
数据治理与征信岗,西安,统招本科,2-8年,长安国际信托股份有限公司,10500,智联
AI课程研发专员,西安,本科,经验不限,北京络捷斯特科技发展股份有限公司,9000,智联
运维助理,西安,学历不限,1年以下,某西安互联网公司,7500,智联
产业发展研究员,西安,硕士,1-3年,某知名公司,12500,智联
前端,西安,统招本科,1-3年,某深圳世界500强通信设备公司,30000,智联
构型工程师,西安,硕士,3-5年,某西安知名机械/设备公司,17500,智联
java后端工程师+五险一金双休,西安,学历不限,1-3年,四川锋汇科技有限公司,20500,智联
售前技术支持,西安,本科,经验不限,某西安IT服务公司,12500,智联
数通工程师（25届可招）,西安,统招本科,经验不限,某知名公司,8500,智联
教师岗,西安,博士,经验不限,某西安大型培训服务公司,19500,智联
图书馆前台240一天/下班结,西安,学历不限,经验不限,菏泽乐一星网络科技有限公司,6500,智联
前端开发项目制合作,西安,本科,3-5年,升数信息科技(上海)有限公司,11500,智联
数据分析师,西安,统招本科,3-5年,某上海游戏公司,20000,智联
驱动工程师(西安）(J13688),西安,本科,3-5年,广和通,25000,智联
招商专员,西安,本科,经验不限,深圳市和鑫晟食品科技有限公司,25000,智联
400技术支持工程师,西安,统招本科,经验不限,北京亚控科技,6000,智联
嵌入式软件工程师,西安,统招本科,1-3年,威锐达测控,13000,智联
软件开发-年终奖/五险一金/双休,西安,本科,经验不限,某深圳大型通信设备公司,22500,智联
测试性工程师,西安,硕士,经验不限,某西安大型机械/设备公司,21500,智联
IC验证工程师,西安,学历不限,3-5年,某天津大型电子/半导体/集成电路公司,27500,智联
