数据来源,关键词,岗位名称,薪资,城市,经验要求,学历要求,公司名称
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件开发工程师,30000,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,行政文员/运维/计算机技术,7000,深圳,1年及以上,大专,深圳市华胜实验学校
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,FDE AI现场部署工程师,8000,深圳,1年及以上,本科,深圳市众志天成科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机网络教师,7000,深圳,1年,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机网络应用专业教师,7000,深圳,1年及以上,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,计算机视觉工程师(多模态方向),22500,深圳,无需经验,硕士,杭州弓叶科技
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,FDE AI现场部署工程师,8000,深圳,1年及以上,本科,深圳市众志天成科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机网络教师,7000,深圳,1年,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机网络应用专业教师,7000,深圳,1年及以上,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,计算机视觉工程师(多模态方向),22500,深圳,无需经验,硕士,杭州弓叶科技
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,计算机网络教师,7000,深圳,1年,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,计算机网络应用专业教师,7000,深圳,1年及以上,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件开发工程师,30000,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,行政文员/运维/计算机技术,7000,深圳,1年及以上,大专,深圳市华胜实验学校
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,FDE AI现场部署工程师,8000,深圳,1年及以上,本科,深圳市众志天成科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机网络教师,7000,深圳,1年,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机网络应用专业教师,7000,深圳,1年及以上,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,计算机视觉工程师(多模态方向),22500,深圳,无需经验,硕士,杭州弓叶科技
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,计算机网络教师,7000,深圳,1年,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,计算机网络应用专业教师,7000,深圳,1年及以上,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件开发工程师,30000,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,行政文员/运维/计算机技术,7000,深圳,1年及以上,大专,深圳市华胜实验学校
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,嵌入式linux软件开发工程师,18000,深圳,3年及以上,本科,深圳市永达电子信息
前程无忧,计算机,ISP嵌入应用开发工程师,24000,深圳,3年及以上,本科,深圳爱图仕创新科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件开发工程师,30000,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,计算机视觉工程师(多模态方向),22500,深圳,无需经验,硕士,杭州弓叶科技
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机工程师(开发、架构、产品),37500,深圳,8-10年,大专,深圳市人力资本（集团）
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,计算机辅助设计中高级研究员,16000,深圳,3年及以上,硕士,深圳市维琪科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,计算机网络教师,7000,深圳,1年,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,计算机网络应用专业教师,7000,深圳,1年及以上,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件开发工程师,30000,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,行政文员/运维/计算机技术,7000,深圳,1年及以上,大专,深圳市华胜实验学校
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,计算机网络教师,7000,深圳,1年,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,计算机网络应用专业教师,7000,深圳,1年及以上,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件开发工程师,30000,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,行政文员/运维/计算机技术,7000,深圳,1年及以上,大专,深圳市华胜实验学校
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,嵌入式linux软件开发工程师,18000,深圳,3年及以上,本科,深圳市永达电子信息
前程无忧,计算机,ISP嵌入应用开发工程师,24000,深圳,3年及以上,本科,深圳爱图仕创新科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件开发工程师,30000,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,计算机视觉工程师(多模态方向),22500,深圳,无需经验,硕士,杭州弓叶科技
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机工程师(开发、架构、产品),37500,深圳,8-10年,大专,深圳市人力资本（集团）
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,计算机辅助设计中高级研究员,16000,深圳,3年及以上,硕士,深圳市维琪科技
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,嵌入式linux软件开发工程师,18000,深圳,3年及以上,本科,深圳市永达电子信息
前程无忧,计算机,ISP嵌入应用开发工程师,24000,深圳,3年及以上,本科,深圳爱图仕创新科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件开发工程师,30000,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,计算机视觉工程师(多模态方向),22500,深圳,无需经验,硕士,杭州弓叶科技
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机工程师(开发、架构、产品),37500,深圳,8-10年,大专,深圳市人力资本（集团）
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,计算机辅助设计中高级研究员,16000,深圳,3年及以上,硕士,深圳市维琪科技
前程无忧,计算机,FDE AI现场部署工程师,8000,深圳,1年及以上,本科,深圳市众志天成科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机网络教师,7000,深圳,1年,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机网络应用专业教师,7000,深圳,1年及以上,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,计算机视觉工程师(多模态方向),22500,深圳,无需经验,硕士,杭州弓叶科技
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,服务器及数据中心信息技术工程师,12500,深圳,2年及以上,本科,埃特环球贸易（深圳）
前程无忧,计算机,销售代表（计算机硬件）,12500,深圳,3年及以上,大专,珠海世宁达科技
前程无忧,计算机,计算机网络教师,7000,深圳,1年,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机软件销售人员,17500,深圳,2年及以上,大专,荣尧泰（北京）信息科技
前程无忧,计算机,计算机网络应用专业教师,7000,深圳,1年及以上,本科,深圳市携创高级技工学校
前程无忧,计算机,计算机科学与技术教师,7000,深圳,1年,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机应用专业教师,12500,深圳,无需经验,硕士,深圳市第三职业技术学校
前程无忧,计算机,中小学计算机老师,20000,深圳,2年及以上,本科,深圳前海坎特伯雷国王外籍人员子女学校
前程无忧,计算机,计算机老师（软件方向）,7000,深圳,2年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件销售经理（深圳）,8000,深圳,3-5年,高中,上海亚业科技
前程无忧,计算机,计算机平面设计教师,7000,深圳,1年及以上,本科,深圳市中嘉职业技术学校
前程无忧,计算机,计算机硬件开发工程师,30000,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,人工智能专任教师（计算机网络安全方向）,135000,深圳,无需经验,硕士,广东新安职业技术学院
前程无忧,计算机,工业计算机销售工程师,8000,深圳,1年及以上,高中,深圳市飞鸣特科技
前程无忧,计算机,计算机硬件开发工程师,27500,深圳,2年,大专,深圳市智傲科技
前程无忧,计算机,DCS工程师,15000,深圳,3年及以上,本科,深圳合续科技开发
前程无忧,计算机,行政文员/运维/计算机技术,7000,深圳,1年及以上,大专,深圳市华胜实验学校
前程无忧,计算机,高级计算机视觉算法工程师,60000,深圳,3-10年,本科,深圳科创学院
前程无忧,计算机,计算机视觉算法高级工程师,30000,深圳,3年及以上,本科,深圳市企顺创新科技发展
前程无忧,计算机,路径规划算法工程师（割草机）,32500,深圳,3年及以上,硕士,深圳市路畅科技
前程无忧,计算机,销售主管（病理信息化软件销售）,6500,武汉,3年及以上,本科,湖北嘉信隆科技
前程无忧,计算机,计算机方向教师,100000,武汉,无需经验,硕士,湖北商贸学院
前程无忧,计算机,信息与计算机学院公共课专任教师,6500,武汉,无需经验,硕士,武汉文理学院
前程无忧,计算机,中职计算机（人工智能方向）教师 （仙桃）,6500,武汉,2年及以上,本科,仙桃市沔阳技工学校
前程无忧,计算机,计算机教师,5250,武汉,2年及以上,本科,湖北汽车工业实验技工学校
前程无忧,计算机,计算机AI研发,3000,武汉,无需经验,本科,武汉萌未来人工智能科技
前程无忧,计算机,计算机专业教师,18000,武汉,无需经验,博士,武昌工学院
前程无忧,计算机,计算机类专业数字媒体技术方向专任教师,90000,武汉,无需经验,硕士,湖北商贸学院
前程无忧,计算机,计算机专业班主任,6500,武汉,无需经验,硕士,苏州研途教育科技
前程无忧,计算机,国际学校计算机科学老师,20000,武汉,1-3年,本科,武汉光谷康桥高级中学
前程无忧,计算机,双语计算机教师,12500,武汉,3-4年,本科,武汉康礼高级中学
前程无忧,计算机,博士高级人才—计算机科学与技术学院专任教师,250000,武汉,3年及以上,博士,湖北商贸学院
前程无忧,计算机,个性化服务部高中数学/物理/经济/化学/计算机培训老师,15000,武汉,1年及以上,本科,武汉英中高级中学
前程无忧,计算机,工业计算机组装调试操作工,4250,武汉,3年及以上,中技/中专,米力达（武汉）科技
前程无忧,计算机,计算机系统验证工程师,9000,武汉,2年,本科,武汉点风信息科技
前程无忧,计算机,实验员（计算机科学与技术学院）,80000,武汉,无需经验,硕士,湖北商贸学院
前程无忧,计算机,计算机视觉算法工程师,18000,武汉,1年及以上,硕士,武汉港迪智能技术
前程无忧,计算机,计算机软件工程师,7000,武汉,1-3年,本科,武汉武高电测电气
前程无忧,计算机,专利代理人（电学/通信/计算机/机械）,7000,武汉,3-4年,本科,北京国昊天诚知识产权代理
前程无忧,计算机,手机软件开发工程师 武汉,4500,武汉,1年及以上,本科,深圳市传佳音科技
前程无忧,计算机,手机软件开发工程师 武汉,4500,武汉,1年及以上,本科,深圳市传佳音科技
前程无忧,计算机,金融AI助理,6000,武汉,3年及以上,本科,中国平安人寿保险
前程无忧,计算机,it运维工程师,7000,武汉,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,计算机软件工程师,7000,武汉,1-3年,本科,武汉武高电测电气
前程无忧,计算机,计算机AI研发,3000,武汉,无需经验,本科,武汉萌未来人工智能科技
